,movie_id,character,id,name,order
11701,3989,Spottswoode (voice),31162.0,Daran Norris,4.0
11702,3989,Alec Baldwin (voice),34521.0,Maurice LaMarche,5.0
11703,16358,Daniel Collins,5587.0,Hank Azaria,0.0
11704,16358,Ryan Carmichael,17772.0,Jesse Bradford,1.0
11705,16358,Kate Collins,11664.0,Zooey Deschanel,2.0
11706,16358,Samantha,21104.0,Glenne Headly,3.0
11707,16358,Judy Arnolds,10696.0,Famke Janssen,4.0
11708,16358,Lucy Collins,11164.0,Kelly Preston,5.0
11709,16358,Skip Collins,15757.0,Ray Romano,6.0
11710,16358,Edmund Collins,9626.0,Rip Torn,7.0
11711,16358,Alice Collins,26513.0,Debra Winger,8.0
11712,16358,Charlotte Collins,6721.0,Piper Laurie,9.0
11713,16358,Aunt Lily,15423.0,Paget Brewster,10.0
11714,16358,Video Store Clerk,20405.0,Brian Posehn,11.0
11715,16358,Parson Banke,9807.0,Rene Auberjonois,12.0
11716,25313,Louise Harrington,350.0,Laura Linney,0.0
11717,25313,Peter Harrington,5168.0,Gabriel Byrne,1.0
11718,25313,Ellie Silverstein,2207.0,Lois Smith,2.0
11719,25313,F. Scott Feinstadt,17052.0,Topher Grace,4.0
11720,25313,Rebecca,1222175.0,Becki Newton,5.0
11721,25313,,22226.0,Paul Rudd,6.0
11722,101887,George Gorton,4785.0,Jeff Goldblum,0.0
11723,101887,Dick Dresner,57829.0,Anthony LaPaglia,1.0
11724,101887,Joe Shumate,23626.0,Liev Schreiber,2.0
11725,101887,Felix Braynin,237370.0,Boris Lee Krutonog,3.0
11726,101887,Tatiana Dyachenko,63679.0,Svetlana Efremova,4.0
11727,18499,Dominique,67906.0,Dominique Michel,0.0
11728,18499,Louise,67905.0,Dorothée Berryman,1.0
11729,18499,Diane,17388.0,Louise Portal,2.0
11730,18499,Pierre,83180.0,Pierre Curzi,3.0
11731,18499,Rémy,38526.0,Rémy Girard,4.0
11732,18499,Claude,38529.0,Yves Jacques,5.0
11733,18499,Danielle,83181.0,Geneviève Rioux,6.0
11734,18499,Alain,83182.0,Daniel Brière,7.0
11735,18499,Mario,83183.0,Gabriel Arcand,8.0
11736,8849,Alfie,9642.0,Jude Law,0.0
11737,8849,Julie,3141.0,Marisa Tomei,1.0
11738,8849,Marlon,4987.0,Omar Epps,2.0
11739,8849,Dorie,13636.0,Jane Krakowski,3.0
11740,8849,Lu Schnitman,56105.0,Renée Taylor,4.0
11741,8849,Phil,29071.0,Jeff Harding,5.0
11742,8849,Nikki,23459.0,Sienna Miller,6.0
11743,8849,Lonette,9781.0,Nia Long,7.0
11744,8849,Liz,4038.0,Susan Sarandon,8.0
11745,8849,Terry,97604.0,Kevin Rahm,10.0
11746,8849,Max,1452735.0,Max Morris,11.0
11747,8849,Mrs. Wing,16183.0,Gedde Watanabe,13.0
11748,8849,Carol,72003.0,Tara Summers,14.0
11749,8849,Felix,1184849.0,Sam Vincenti,15.0
11750,8849,Mrs. Wing,184040.0,Jo Yang,16.0
11751,8849,Bitter Girl,63547.0,Claudette Mink,17.0
11752,8849,Uta,169337.0,Katherine LaNasa,18.0
11753,48678,Mary Field,8436.0,Miranda Richardson,1.0
11754,48678,Jim Field,540.0,Callum Keith Rennie,2.0
11755,48678,Lou Field,27136.0,Katharine Isabelle,3.0
11756,48678,Sandy Field,58801.0,Kristin Adams,4.0
11757,202587,,191601.0,Phil Cornwell,1.0
11758,202587,,26860.0,John Sessions,2.0
11759,202587,,47723.0,Ronni Ancona,3.0
11760,202587,Narrator (voice) (uncredited),66161.0,Harry Enfield,4.0
11761,176,Dr. Lawrence Gordon,2130.0,Cary Elwes,0.0
11762,176,Detective David Tapp,2047.0,Danny Glover,1.0
11763,176,Alison Gordon,2140.0,Monica Potter,2.0
11764,176,Zep Hindle,2136.0,Michael Emerson,3.0
11765,176,Detective Steven Sing,2131.0,Ken Leung,4.0
11766,176,John Kramer (a.k.a. Jigsaw),2144.0,Tobin Bell,5.0
11767,176,Adam,2128.0,Leigh Whannell,6.0
11768,176,Kerry,2133.0,Dina Meyer,7.0
11769,176,Paul,2134.0,Mike Butters,8.0
11770,176,Mark,2135.0,Paul Gutrecht,9.0
11771,176,Brett,2137.0,Benito Martinez,10.0
11772,176,Amanda,2138.0,Shawnee Smith,11.0
11773,176,Diana Gordon,2139.0,Makenzie Vega Norfolk,12.0
11774,176,Jeff,2141.0,Ned Bellamy,13.0
11775,176,Carla,2142.0,Alexandra Bokyun Chun,14.0
11776,176,Father,2143.0,Avner Garbi,15.0
11777,176,Detective (uncredited),1630461.0,Hans Raith,16.0
11778,1677,Ray Charles,134.0,Jamie Foxx,0.0
11779,1677,Della Bae Robinson,11703.0,Kerry Washington,1.0
11780,1677,Margie Hendricks,9788.0,Regina King,2.0
11781,1677,Joe Adams,9464.0,Harry Lennix,3.0
11782,1677,Jeff Brown,58924.0,Clifton Powell,4.0
11783,1677,Fathead Newman,71913.0,Bokeem Woodbine,5.0
11784,1677,Aretha Robinson,1192675.0,Sharon Warren,7.0
11785,1677,Young Ray Robinson,1192676.0,C.J. Sanders,8.0
11786,1677,Ahmet Ertegun,87003.0,Curtis Armstrong,9.0
11787,1677,Jerry Wexler,31028.0,Richard Schiff,10.0
11788,1677,Quincy Jones,18291.0,Larenz Tate,11.0
11789,1677,Gossie McGee,18288.0,Terrence Howard,12.0
11790,1677,Milt Shaw,38582.0,David Krumholtz,13.0
11791,1677,Wilbur Brassfield,17859.0,Wendell Pierce,14.0
11792,1677,Mary Ann Fisher,53923.0,Aunjanue Ellis,15.0
11793,1677,Lowell Fulson,1465.0,Chris Thomas King,16.0
11794,1677,Jimmy,98889.0,Thomas Jefferson Byrd,17.0
11795,1677,Tom Dowd,123532.0,Rick Gomez,18.0
11796,1677,Marlene,23970.0,Denise Dowse,19.0
11797,1677,Oberon,11184.0,Warwick Davis,20.0
11798,1677,Dr. Hacker,5274.0,Patrick Bauchau,21.0
11799,1677,Jack Lauderdale,21505.0,Robert Wisdom,22.0
11800,1677,Sam Clark,29685.0,Kurt Fuller,23.0
11801,1677,Mercedes,21249.0,Jedda Jones,24.0
11802,10740,Anna,2227.0,Nicole Kidman,0.0
11803,10740,Young Sean,52414.0,Cameron Bright,1.0
11804,10740,Joseph,6413.0,Danny Huston,2.0
11805,10740,Eleanor,7570.0,Lauren Bacall,3.0
11806,10740,Laura,15675.0,Alison Elliott,4.0
11807,10740,Clara,8256.0,Anne Heche,5.0
11808,10740,Clifford,53.0,Peter Stormare,6.0
11809,10740,Mr. Conte,15854.0,Ted Levine,7.0
11810,10740,Mrs. Conte,2617.0,Cara Seymour,8.0
11811,10740,Bob,3229.0,Arliss Howard,9.0
11812,12777,John,73421.0,Joaquin Phoenix,0.0
11813,12777,Elena,6194.0,Claire Danes,1.0
11814,12777,Marciello,2228.0,Sean Penn,2.0
11815,12777,Michael,35862.0,Douglas Henshall,3.0
11816,12777,David,2629.0,Alun Armstrong,4.0
11817,12777,Betsy,452.0,Margo Martindale,5.0
11818,12777,Arthur,2983.0,Mark Strong,6.0
11819,5255,Hero Boy / Father / Conductor / Hobo / Scrooge / Santa Claus (voice),31.0,Tom Hanks,0.0
11820,5255,Smokey / Steamer (voice),2169.0,Michael Jeter,1.0
11821,5255,Hero Girl (voice),18286.0,Nona Gaye,2.0
11822,5255,Lonely Boy Billy (voice),42363.0,Peter Scolari,3.0
11823,5255,Know-It-All (voice),42362.0,Eddie Deezen,4.0
11824,5255,Sister Sarah / Mother (voice),42287.0,Leslie Zemeckis,5.0
11825,5255,Elf Lieutenant (voice),37935.0,Steven Tyler,6.0
11826,5255,Red Head Girl (voice),42286.0,Julene Renee,7.0
11827,5255,Toothless Boy (voice),23791.0,Chris Coppola,8.0
11828,5255,Elf General (voice),12826.0,Charles Fleischer,9.0
11829,17818,Clay Hardin,8724.0,Errol Flynn,0.0
11830,17818,Jeanne Star,65284.0,Alexis Smith,1.0
11831,17818,Sacha Bozic,94110.0,S.Z. Sakall,2.0
11832,17818,Legare,29743.0,Victor Francen,3.0
11833,17818,Henrietta,3367.0,Florence Bates,4.0
11834,17818,Charlie Bell,16766.0,John Litel,5.0
11835,17818,Roy Stuart,82348.0,Paul Kelly,6.0
11836,17818,Captain Morgan,34726.0,Robert Shayne,7.0
11837,17818,Pony Smith,113704.0,John Alvin,8.0
11838,17818,Cleve Andrews,90074.0,Monte Blue,9.0
11839,17818,Colonel Johnson,88672.0,Robert Barrat,10.0
11840,17818,Ricardo Torreon,103493.0,Pedro de Cordoba,11.0
11841,17818,Lafe McWilliams,14970.0,Tom Tyler,12.0
11842,174787,Herself (archive footage),77242.0,Patricia Hearst,1.0
11843,35188,Jerome Littlefield,3663.0,Jerry Lewis,0.0
11844,35188,Julie Blair,96161.0,Karen Sharpe,1.0
11845,35188,Dr. Jean Howard,29315.0,Glenda Farrell,2.0
11846,35188,Mr. Tuffington,11027.0,Everett Sloane,3.0
11847,35188,Nurse Higgins,7210.0,Kathleen Freeman,4.0
11848,35188,Dr. Davenport,113951.0,Del Moore,5.0
11849,35188,"Mrs. Fuzzibee, Talkative Patient",113952.0,Alice Pearce,6.0
11850,35188,Board Member,78776.0,Milton Frome,7.0
11851,35188,Fat Jack,111215.0,Jack E. Leonard,8.0
11852,151848,Domini Enfilden,2896.0,Marlene Dietrich,0.0
11853,151848,Boris Androvsky,29519.0,Charles Boyer,1.0
11854,151848,Count Ferdinand Anteoni,8727.0,Basil Rathbone,2.0
11855,151848,Father J. Roubier,2438.0,C. Aubrey Smith,3.0
11856,151848,Batouch,24820.0,Joseph Schildkraut,4.0
11857,151848,Sand Diviner,8516.0,John Carradine,5.0
11858,151848,Capt. De Trevignac,78854.0,Alan Marshal,6.0
11859,151848,Mother Superior Josephine,83260.0,Lucile Watson,7.0
11860,151848,Hadj,30553.0,Henry Brandon,8.0
11861,151848,Irena,125483.0,Tilly Losch,9.0
11862,151848,Convent Girl (uncredited),14870.0,Bonita Granville,10.0
11863,151848,Lector at Monastery (uncredited),34047.0,Nigel De Brulier,11.0
11864,151848,Waiter (uncredited),97999.0,John George,12.0
11865,47657,Billy Byrne,66587.0,Max Beesley,0.0
11866,47657,Anna,206698.0,Emily Corrie,1.0
11867,47657,Grimshanks,22169.0,Tom Bell,2.0
11868,47657,Dave “Percy” Sledge,11355.0,Jason Isaacs,3.0
11869,47657,Garvey,19047.0,Ciarán McMenamin,4.0
11870,47657,Janey,11110.0,Kate Ashfield,5.0
11871,47657,Cabbie,990.0,Frank Harper,6.0
11872,47657,Nazi Fashion Shooter,1646.0,Udo Kier,7.0
11873,47657,Sally,68224.0,Liz May Brice,8.0
11874,47657,Kayak Girl,7055.0,Sienna Guillory,9.0
11875,50034,Richard Nixon,4492.0,Philip Baker Hall,0.0
11876,67962,Evie Decker,3127.0,Lili Taylor,0.0
11877,67962,Drumstrings Casey,529.0,Guy Pearce,1.0
11878,67962,Violet,10131.0,Sara Rue,2.0
11879,67962,Clotelia,43853.0,Irma P. Hall,3.0
11880,67962,David Elliot,16861.0,John Hawkes,4.0
11881,67962,Faye-Jean Lindsay,2138.0,Shawnee Smith,5.0
11882,67962,Kiddie Arcades Manager,9257.0,Bruno Kirby,6.0
11883,67962,Mrs. Casey,5047.0,Veronica Cartwright,7.0
11884,67962,Mr. Decker,19453.0,Tom Bower,8.0
11885,67962,Mr. Casey,3041.0,Marshall Bell,9.0
11886,67962,Nurse,20387.0,Clea DuVall,10.0
11887,27517,Gwynplaine,3001.0,Conrad Veidt,0.0
11888,27517,Dea,14484.0,Mary Philbin,1.0
11889,27517,Duchess Josiana,1508.0,Olga Baclanova,2.0
11890,27517,Barkilphedro,29580.0,Brandon Hurst,3.0
11891,27517,Ursus,940168.0,Cesare Gravina,4.0
11892,27517,Lord Dirry-Moir,119542.0,Stuart Holmes,5.0
11893,27517,(uncredited),97999.0,John George,7.0
11894,43132,Czarina Alexandra,97777.0,Ethel Barrymore,0.0
11895,43132,Grigori Rasputin,17753.0,Lionel Barrymore,1.0
11896,43132,Prince Paul Chegodieff,29578.0,John Barrymore,2.0
11897,43132,Czar Nicholas II,103449.0,Ralph Morgan,3.0
11898,43132,The Czarevitch,1045271.0,Tad Alexander,4.0
11899,43132,Princess Natasha,117499.0,Diana Wynyard,5.0
11900,43132,Grand Duke Igor,13356.0,C. Henry Gordon,6.0
11901,43132,Doctor Remezov,30211.0,Edward Arnold,7.0
11902,43132,Priest (uncredited),34047.0,Nigel De Brulier,8.0
11903,43132,Princess Maria (uncredited),81798.0,Jean Parker,9.0
11904,47352,Joe Adams,2638.0,Cary Grant,0.0
11905,47352,Dorothy Bryant,41245.0,Laraine Day,1.0
11906,47352,Hard Swede,30527.0,Charles Bickford,2.0
11907,47352,Captain Veronica Steadman,3366.0,Gladys Cooper,3.0
11908,47352,Crunk,105804.0,Alan Carney,4.0
11909,47352,Mr. Bryant,81934.0,Henry Stephenson,5.0
11910,47352,Zepp,11033.0,Paul Stewart,6.0
11911,47352,Mrs. Mary Ostrander,19021.0,Kay Johnson,7.0
11912,47352,Henchman,86828.0,Erford Gage,8.0
11913,47352,Commissioner Hargraves,33033.0,Walter Kingsford,9.0
11914,47352,Mrs. Van Every,3367.0,Florence Bates,10.0
11915,18229,Jean Matrac,4110.0,Humphrey Bogart,0.0
11916,18229,Captain Freycinet,4113.0,Claude Rains,1.0
11917,18229,Paula Matrac,35254.0,Michèle Morgan,2.0
11918,18229,Renault,33031.0,Philip Dorn,3.0
11919,18229,Major Duval,4114.0,Sydney Greenstreet,4.0
11920,18229,Marius,2094.0,Peter Lorre,5.0
11921,18229,Petit,30272.0,George Tobias,6.0
11922,18229,Garou,4122.0,Helmut Dantine,7.0
11923,18229,Manning,29127.0,John Loder,8.0
11924,18229,Captain Patain Malo,29743.0,Victor Francen,9.0
11925,18229,Grandpere,14533.0,Vladimir Sokoloff,10.0
11926,18229,Chief Engineer,16761.0,Eduardo Ciannelli,11.0
11927,18229,Singer,82803.0,Corinna Mura,12.0
11928,16090,"Johnny Morrison - Lt.Cmdr., ret.",30510.0,Alan Ladd,0.0
11929,16090,Joyce Harwood,79245.0,Veronica Lake,1.0
11930,16090,Buzz Wanchek,79246.0,William Bendix,2.0
11931,16090,Eddie Harwood,79247.0,Howard Da Silva,3.0
11932,16090,Helen Morrison,79248.0,Doris Dowling,4.0
11933,16090,Capt. Hendrickson,14978.0,Tom Powers,5.0
11934,16090,George Copeland,38232.0,Hugh Beaumont,6.0
11935,16090,Newell,34279.0,Will Wright,7.0
11936,16090,Corelli,14361.0,Howard Freeman,8.0
11937,16090,Leo,120749.0,Don Costello,9.0
11938,16090,Man Recommending Motel,17759.0,Frank Faylen,10.0
11939,16090,Heath,94293.0,Walter Sande,11.0
11940,16090,Jenny,34757.0,Mae Busch,13.0
11941,16090,Nolie,243805.0,Noel Neill,14.0
11942,20246,Federal Agent Wilson,13566.0,Edward G. Robinson,0.0
11943,20246,Mary Longstreet,85848.0,Loretta Young,1.0
11944,20246,Charles Rankin,40.0,Orson Welles,2.0
11945,20246,Judge Adam Longstreet,105007.0,Philip Merivale,3.0
11946,20246,Noah Longstreet,78852.0,Richard Long,4.0
11947,20246,Konrad Meinike,5739.0,Konstantin Shayne,5.0
11948,20246,Dr. Jeffrey Lawrence,105008.0,Byron Keith,6.0
11949,20246,Mr. Potter,85737.0,Billy House,7.0
11950,20246,Sara,71780.0,Martha Wentworth,8.0
11951,20246,Party Guest (uncredited),14364.0,Erskine Sanford,9.0
11952,20246,Fairbright (uncredited),16413.0,Brother Theodore,10.0
11953,82101,Lavinia Mannon,30233.0,Rosalind Russell,0.0
11954,82101,Orin Mannon,7640.0,Michael Redgrave,1.0
11955,82101,Ezra Mannon,2669.0,Raymond Massey,2.0
11956,82101,Christine Mannon,54905.0,Katina Paxinou,3.0
11957,82101,Peter Niles,2090.0,Kirk Douglas,4.0
11958,82101,Adam Brant,29655.0,Leo Genn,5.0
11959,82101,Hazel Niles,232348.0,Nancy Coleman,6.0
11960,82101,Seth Beckwith,40180.0,Henry Hull,7.0
11961,82101,Landlady,7381.0,Sara Allgood,8.0
11962,82101,Dr. Blake,34277.0,Thurston Hall,9.0
11963,29885,Josh Barkley,30181.0,Fred Astaire,0.0
11964,29885,Dinah Barkley,30003.0,Ginger Rogers,1.0
11965,29885,Ezra Millar,27966.0,Oscar Levant,2.0
11966,29885,Mme Livingston Belney,9071.0,Billie Burke,3.0
11967,29885,Jacques Barredout,34584.0,Jacques François,4.0
11968,29885,Shirlene May,104411.0,Gale Robbins,5.0
11969,29885,le juge,30417.0,George Zucco,6.0
11970,29885,Bert Felsher,94112.0,Clinton Sundberg,7.0
11971,29885,Pamela Driscoll,584108.0,Inez Cooper,8.0
11972,25209,Annie Oakley,97182.0,Betty Hutton,0.0
11973,25209,Frank Butler,39601.0,Howard Keel,1.0
11974,25209,Col. Buffalo Bill Cody,4343.0,Louis Calhern,2.0
11975,25209,Chief Sitting Bull,30686.0,J. Carrol Naish,3.0
11976,25209,Pawnee Bill,30211.0,Edward Arnold,4.0
11977,25209,Charlie Davenport,4966.0,Keenan Wynn,5.0
11978,28431,Rudolf Rassendyll / King Rudolf V,41235.0,Stewart Granger,0.0
11979,28431,Princess Flavia,20141.0,Deborah Kerr,1.0
11980,28431,Col. Zapt,4343.0,Louis Calhern,2.0
11981,28431,Antoinette de Mauban,10159.0,Jane Greer,3.0
11982,28431,The Cardinal,29259.0,Lewis Stone,4.0
11983,28431,"Michael, Duke of Strelsau",33484.0,Robert Douglas,5.0
11984,28431,Fritz von Tarlenheim,92908.0,Robert Coote,6.0
11985,28431,Johann,7074.0,Peter Brocco,7.0
11986,28431,Josef,34422.0,Francis Pierlot,8.0
11987,28431,Rupert of Hentzau,2091.0,James Mason,9.0
11988,99898,Karel Cernik,13576.0,Fredric March,0.0
11989,99898,Tereza Cernik,33716.0,Terry Moore,1.0
11990,99898,Zama Cernik,77081.0,Gloria Grahame,2.0
11991,99898,Joe Vosdek,44728.0,Cameron Mitchell,3.0
11992,99898,Fesker,14563.0,Adolphe Menjou,4.0
11993,99898,Barovic,251.0,Robert Beatty,5.0
11994,99898,Krofta,16420.0,Richard Boone,6.0
11995,11402,Millicent Fritton,20394.0,Alastair Sim,0.0
11996,11402,Clarence Fritton,20394.0,Alastair Sim,1.0
11997,11402,Flash Harry,47722.0,George Cole,2.0
11998,22334,"Williams, alias Ward McKenzie Prescott Jr.",20393.0,Richard Todd,0.0
11999,22334,Kimberley Prescott,10606.0,Anne Baxter,1.0
12000,22334,Police Commissar Vargas,14503.0,Herbert Lom,2.0
12001,22334,Elaine Whitman,27281.0,Faith Brook,3.0
12002,22334,Carlos,12828.0,Alan Tilvern,4.0
12003,15697,Vince Everett,21457.0,Elvis Presley,0.0
12004,15697,Peggy Van Alden,83439.0,Judy Tyler,1.0
12005,15697,Hunk Houghton,3442.0,Mickey Shaughnessy,2.0
12006,15697,Mr. Shores (narrator),3641.0,Vaughn Taylor,3.0
12007,15697,Sherry Wilson,83440.0,Jennifer Holden,4.0
12008,15697,Teddy Talbot,40393.0,Dean Jones,5.0
12009,15697,Laury Jackson,83441.0,Anne Neyland,6.0
12010,43234,Lon Chaney,5788.0,James Cagney,0.0
12011,43234,Cleva Creighton Chaney,10487.0,Dorothy Malone,1.0
12012,43234,Hazel Bennet Chaney,10159.0,Jane Greer,2.0
12013,43234,Gert,83235.0,Marjorie Rambeau,3.0
12014,43234,Clarence Locan,2771.0,Jim Backus,4.0
12015,43234,Irving Thalberg (as Robert J. Evans),12288.0,Robert Evans,5.0
12016,43234,Mrs. Chaney,15942.0,Celia Lovsky,6.0
12017,43234,Carrie Chaney,30274.0,Jeanne Cagney,7.0
12018,43234,Dr. J. Wilson Shields,3461.0,Jack Albertson,8.0
12019,43234,Extra in Bullpen (uncredited),97999.0,John George,9.0
12020,42661,Einar,2090.0,Kirk Douglas,0.0
12021,42661,Eric,3150.0,Tony Curtis,1.0
12022,42661,Ragnar,7502.0,Ernest Borgnine,2.0
12023,42661,Morgana,7302.0,Janet Leigh,3.0
12024,42661,Lord Egbert,12250.0,James Donald,4.0
12025,42661,Narrator (voice) (uncredited),40.0,Orson Welles,5.0
12026,72354,Franklin Delano Roosevelt,1208.0,Ralph Bellamy,0.0
12027,72354,Eleanor Roosevelt,93805.0,Greer Garson,1.0
12028,72354,Louis Howe,7668.0,Hume Cronyn,2.0
12029,72354,Missy Le Hand,13296.0,Jean Hagen,3.0
12030,72354,Sara Delano Roosevelt,19784.0,Ann Shoemaker,4.0
12031,72354,Gov. Alfred E. Smith,103721.0,Alan Bunce,5.0
12032,72354,James Roosevelt,163280.0,Tim Considine,6.0
12033,72354,Anna Roosevelt,179215.0,Zina Bethune,7.0
12034,72354,Dr. Bennett,30115.0,Frank Ferguson,8.0
12035,42798,Steve Sherman,3636.0,Paul Newman,0.0
12036,42798,Samantha (Sam) Blake / Mimi,109410.0,Joanne Woodward,1.0
12037,42798,Leena,7684.0,Thelma Ritter,2.0
12038,42798,Felicienne Courbeau,44714.0,Eva Gabor,3.0
12039,42798,Joe Bergner,30272.0,George Tobias,4.0
12040,42798,Harry,127643.0,Marvin Kaplan,5.0
12041,42798,Maurice Chevalier,112972.0,Maurice Chevalier,6.0
12042,42798,Singer Behind Opening Credits,4347.0,Frank Sinatra,7.0
12043,37315,William Russell,4958.0,Henry Fonda,0.0
12044,37315,Joe Cantwell,19153.0,Cliff Robertson,1.0
12045,37315,Mabel Cantwell,4098.0,Edie Adams,2.0
12046,37315,Alice Russell,80255.0,Margaret Leighton,3.0
12047,37315,Sheldon Bascomb,10403.0,Shelley Berman,4.0
12048,37315,President Art Hockstader,33003.0,Lee Tracy,5.0
12049,37315,Sue Ellen Gamadge,87685.0,Ann Sothern,6.0
12050,37315,Herself,117418.0,Mahalia Jackson,7.0
12051,37315,Don Cantwell,117419.0,Gene Raymond,8.0
12052,37315,Dick Jensen,34597.0,Kevin McCarthy,9.0
12053,37315,Convention Attendee,1191818.0,Leoda Richards,10.0
12054,28504,Bruno,4072.0,Lon Chaney Jr.,0.0
12055,28504,Emily,78853.0,Carol Ohmart,1.0
12056,28504,Peter,91371.0,Quinn K. Redeker,2.0
12057,28504,Elizabeth,15983.0,Beverly Washburn,3.0
12058,28504,Virginia,101006.0,Jill Banner,4.0
12059,28504,Ralph,5695.0,Sid Haig,5.0
12060,28504,Ann,98249.0,Mary Mitchel,6.0
12061,28504,Schlocker,100999.0,Karl Schanzer,7.0
12062,28504,Messenger,89747.0,Mantan Moreland,8.0
12063,29715,Major Amos Charles Dundee,10017.0,Charlton Heston,0.0
12064,29715,Captain Benjamin Tyreen,194.0,Richard Harris,1.0
12065,29715,Lieutenant Graham,94550.0,Jim Hutton,2.0
12066,29715,Samuel Potts,5563.0,James Coburn,3.0
12067,29715,Trooper Tim Ryan,24808.0,Michael Anderson Jr.,4.0
12068,29715,Teresa Santiago,12776.0,Senta Berger,5.0
12069,29715,Sergeant Gomez,10254.0,Mario Adorf,6.0
12070,29715,Aesop,2112.0,Brock Peters,7.0
12071,29715,O.W. Hadley,8255.0,Warren Oates,8.0
12072,29715,Sergeant Chillum,8258.0,Ben Johnson,9.0
12073,29715,Reverend Dahlstrom,1107.0,R. G. Armstrong,10.0
12074,29715,Wiley,14253.0,Slim Pickens,11.0
12075,29715,Captain Waller,12158.0,Karl Swenson,12.0
12076,29715,Sierra Charriba,50303.0,Michael Pate,13.0
12077,60555,Vern,44728.0,Cameron Mitchell,0.0
12078,60555,Abigail,26142.0,Millie Perkins,1.0
12079,60555,Wes,514.0,Jack Nicholson,2.0
12080,60555,Catherine,139612.0,Katherine Squire,3.0
12081,60555,Evan,30987.0,George Mitchell,4.0
12082,60555,Indian Joe,157211.0,Rupert Crosse,5.0
12083,60555,Blind Dick,5048.0,Harry Dean Stanton,7.0
12084,11047,Astérix (voice),34676.0,Roger Carel,0.0
12085,11047,Obélix (voice),57540.0,Jacques Morel,1.0
12086,11047,Assurancetourix (voice),70142.0,Jacques Jouanneau,3.0
12087,11047,Abraracourcix (voice),589521.0,Pierre Tornade,4.0
12088,11047,Panoramix (voice),34619.0,Lucien Raimbourg,5.0
12089,11047,Caius Bonus (voice),145442.0,Pierre Trabaud,6.0
12090,11047,Prolix (voice),41236.0,Ron Moody,7.0
12091,11047,Andreco (voice),47851.0,Andrew Sachs,8.0
12092,20873,Семён Семёнович Горбунков,86680.0,Yuriy Nikulin,0.0
12093,20873,"Геннадий Петрович Козодоев, он же Геша",1190345.0,Andrey Mironov,1.0
12094,20873,"Лёлик, контрабандист",1189304.0,Anatoli Papanov,2.0
12095,20873,"Надя, жена Горбункова",86681.0,Nina Grebeshkova,3.0
12096,20873,"Варвара Сергеевна Плющ, управдом",86682.0,Nonna Mordyukova,4.0
12097,20873,"контрабандист, накладывавший гипс",86687.0,Leonid Kanevskiy,5.0
12098,20873,"контрабандист, накладывавший гипс",86845.0,Grigoriy Shpigel,6.0
12099,20873,капитан милиции Михаил Иваныч,86685.0,Stanislav Chekan,7.0
12100,20873,лейтенант Володя,86686.0,Vladimir Gulyaev,8.0
12101,20873,Анна,115996.0,Svetlana Svetlichnaya,9.0
12102,20873,собакозаводчик,96519.0,Igor Yasulovich,10.0
12103,20873,полковник,86825.0,Nikolay Trofimov,11.0
12104,20873,"гость с Колымы, Лодыжинский Евгений Николаевич",1189309.0,Roman Filippov,12.0
12105,20873,продавец лотерейных билетов / посетитель ресторана «Плакучая ива»,86747.0,Andrey Fayt,13.0
12106,27983,Helen North,40174.0,Lucille Ball,0.0
12107,27983,Frank Beardley,4958.0,Henry Fonda,1.0
12108,27983,Warrant Officer Darrel Harrison,37446.0,Van Johnson,2.0
12109,27983,Family Doctor,41217.0,Tom Bosley,3.0
12110,27983,Madeleine Love,153582.0,Louise Troy,4.0
12111,27983,Dr. Ashford,106805.0,Sidney Miller,5.0
12112,27983,Louise Beardsley,79739.0,Morgan Brittany,6.0
12113,27983,Germaine Beardsley,60698.0,Tracy Nelson,7.0
12114,27983,Mike Beardsley,21561.0,Tim Matheson,8.0
12115,31767,Urbain Grandier,936.0,Oliver Reed,0.0
12116,31767,Sister Jeanne,13333.0,Vanessa Redgrave,1.0
12117,31767,Baron de Laubardemont,27393.0,Dudley Sutton,2.0
12118,31767,Ibert,77312.0,Max Adrian,3.0
12119,31767,Madeleine,9138.0,Gemma Jones,4.0
12120,31767,Mignon,31722.0,Murray Melvin,5.0
12121,31767,Trincant,14465.0,John Woodvine,6.0
12122,31767,Cardinal Richelieu,1040902.0,Christopher Logue,7.0
12123,31767,Father Barre,10505.0,Michael Gothard,8.0
12124,42500,Bannock Marshal Jared Maddox,13784.0,Burt Lancaster,0.0
12125,42500,Sabbath Marshal Cotton Ryan,8253.0,Robert Ryan,1.0
12126,42500,Vincent Bronson,5248.0,Lee J. Cobb,2.0
12127,42500,Vernon Adams,3087.0,Robert Duvall,3.0
12128,42500,Laura Shelby,41251.0,Sheree North,4.0
12129,42500,Harvey Stenbaugh,12692.0,Albert Salmi,5.0
12130,42500,Crowe Wheelwright,12518.0,Richard Jordan,6.0
12131,42500,Sabbath Mayor Sam Bolden,1943.0,John McGiver,7.0
12132,42500,Jack Dekker,8853.0,Ralph Waite,8.0
12133,42500,Jason Bronson,41269.0,John Beck,9.0
12134,84285,Baron Manfred von Richthofen,29426.0,John Phillip Law,0.0
12135,84285,Roy Brown,69494.0,Don Stroud,1.0
12136,84285,Hermann Goering,73194.0,Barry Primus,2.0
12137,84285,Major Lanoe Hawker VC,13328.0,Corin Redgrave,3.0
12138,18287,Latigo,16896.0,James Garner,0.0
12139,18287,Patience,8231.0,Suzanne Pleshette,1.0
12140,18287,Jug May,4965.0,Jack Elam,2.0
